Country,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Code,Annual CO₂ emissions
Armenia,Potatoes,2011,194426,562.0,278.72,8.93,ARM,4968878.0
Armenia,Maize,2012,62215,562.0,278.72,10.2,ARM,5748252.0
Armenia,Potatoes,2012,207151,562.0,278.72,10.2,ARM,5748252.0
Armenia,Maize,2013,67114,562.0,278.72,11.08,ARM,5535004.0
Armenia,Potatoes,2013,215290,562.0,278.72,11.08,ARM,5535004.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,16.8,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,20.06,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,12.11,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,14.16,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,18.05,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1990,41821,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,16.8,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,20.06,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,12.11,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,14.16,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,18.05,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Potatoes,1990,289832,534.0,17866.0,17.47,AUS,278160300.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,16.78,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,20.29,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,12.22,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,13.77,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,18.73,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1991,39938,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,16.78,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,20.29,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,12.22,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,13.77,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,18.73,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Potatoes,1991,285359,534.0,17866.0,17.85,AUS,279534000.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,15.78,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,19.79,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,11.21,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,13.31,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,18.45,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1992,51721,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,15.78,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,19.79,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,11.21,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,13.31,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,18.45,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Potatoes,1992,289220,534.0,22234.0,16.89,AUS,284528770.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,16.71,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,20.19,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,11.84,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,13.81,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,18.03,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1993,44261,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,16.71,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,20.19,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,11.84,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,13.81,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,18.03,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Potatoes,1993,290981,534.0,23899.0,17.42,AUS,288873500.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,16.43,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.59,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,11.6,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,13.52,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,19.17,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Maize,1994,46620,534.0,21057.0,17.36,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,16.43,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,19.59,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,11.6,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,11.6,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,11.6,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,11.6,AUS,293700930.0
Australia,Potatoes,1994,294270,534.0,21057.0,11.6,AUS,293700930.0
